,now,hex,type,flight,r,t,alt_baro,alt_geom,gs,track,baro_rate,squawk,emergency,category,nav_qnh,nav_altitude_mcp,lat,lon,nic,rc,seen_pos,version,nic_baro,nac_p,nac_v,sil,sil_type,gva,sda,alert,spi,mlat,tisb,messages,seen,rssi,true_heading
289,1669928579.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1650,1850.0,107.4,308.58,-1216.0,1200,none,A7,1016.8,12000.0,20.138397,-155.59966,8,186,0.05,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5424916,0.1,-2.5,
290,1669928609.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1475,1675.0,111.3,289.41,0.0,1200,none,A7,1016.8,12000.0,20.145621,-155.613697,8,186,0.244,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5425087,0.2,-3.0,
291,1669928639.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1075,1275.0,100.6,250.84,-896.0,1200,none,A7,1016.8,12000.0,20.146784,-155.628479,8,186,0.971,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5425236,0.2,-20.2,
292,1669928669.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1000,1175.0,100.2,238.06,-704.0,1200,none,A7,1016.8,12000.0,20.144897,-155.631932,8,186,22.708,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5425256,22.7,-20.0,
293,1669928699.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1000,1175.0,100.2,238.06,-704.0,1200,none,A7,1016.8,12000.0,20.144897,-155.631932,8,186,52.708,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5425256,52.7,-20.0,
294,1669928969.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1125,1325.0,97.5,344.54,256.0,1200,none,A7,1016.8,12000.0,20.153137,-155.635856,8,186,0.04,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5425328,0.0,-6.7,
295,1669928999.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1100,1275.0,106.1,314.24,128.0,1200,none,A7,1016.8,12000.0,20.164847,-155.644359,8,186,0.068,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5425500,0.1,-6.6,
296,1669929029.493,a02b45,adsb_icao,N11QN   ,N11QN,EC30,975,1150.0,96.9,313.75,-1152.0,1200,none,A7,1016.8,12000.0,20.175385,-155.654836,8,186,0.089,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5425674,0.1,-3.1,
297,1669929059.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,675,850.0,81.9,287.77,-448.0,1200,none,A7,1016.8,12000.0,20.182617,-155.66543,8,186,0.20800000000000002,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5425852,0.2,-11.6,
298,1669929089.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,350,525.0,53.2,163.61,-512.0,1200,none,A7,1016.8,12000.0,20.17749,-155.672003,8,186,0.614,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5426009,0.6000000000000001,-24.3,
299,1669929119.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,100,250.0,23.3,149.04,-320.0,1200,none,A7,1016.8,12000.0,20.172913,-155.668913,8,186,0.317,2,1.0,8,2,3,perhour,1.0,2,0.0,0.0,[],[],5426118,0.1,-24.3,
300,1669929149.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,50,175.0,6.7,116.57,0.0,1200,none,A7,1016.8,12000.0,20.171631,-155.667785,8,186,0.482,2,1.0,8,2,3,perhour,1.0,2,0.0,0.0,[],[],5426242,0.2,-24.2,
301,1669929179.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,25,150.0,2.3,63.43,-128.0,1200,none,A7,1016.8,12000.0,20.171631,-155.667392,8,186,11.908,2,1.0,8,2,3,perhour,1.0,2,0.0,0.0,[],[],5426321,11.9,-25.1,
302,1669929209.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,25,150.0,2.3,63.43,-128.0,1200,none,A7,1016.8,12000.0,20.171631,-155.667392,8,186,41.908,2,1.0,8,2,3,perhour,1.0,2,0.0,0.0,[],[],5426321,41.9,-25.1,
303,1669931039.492,a02b45,adsb_icao,,N11QN,EC30,225,350.0,82.5,96.26,896.0,1200,none,A7,,,20.171173,-155.661654,6,926,4.302,2,1.0,8,2,3,perhour,1.0,2,0.0,0.0,[],[],5426336,0.1,-26.0,
304,1669931069.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,800,950.0,80.3,129.44,1152.0,1200,none,A7,1016.8,12000.0,20.168385,-155.648005,7,371,0.496,2,1.0,8,2,3,perhour,1.0,2,0.0,0.0,[],[],5426502,0.2,-10.8,
305,1669931099.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,975,1125.0,86.3,304.61,-64.0,1200,none,A7,1016.8,12000.0,20.164521,-155.652699,8,186,0.11800000000000001,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5426677,0.1,-6.4,
306,1669931129.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,975,1125.0,102.6,316.19,384.0,1200,none,A7,1016.8,12000.0,20.175156,-155.661703,8,186,0.09,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5426862,0.1,-5.2,
307,1669931159.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1225,1400.0,102.4,282.41,832.0,1200,none,A7,1016.8,12000.0,20.181473,-155.675043,8,186,0.28,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5427025,0.30000000000000004,-21.9,
308,1669931189.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1625,1825.0,101.1,284.31,704.0,1200,none,A7,1016.8,12000.0,20.184631,-155.689453,8,186,0.128,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5427188,0.1,-16.8,
309,1669931219.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1900,2100.0,107.8,276.93,384.0,1200,none,A7,1016.8,12000.0,20.187241,-155.704667,8,186,0.681,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5427379,0.7000000000000001,-3.8,
310,1669931249.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2100,2300.0,109.2,273.67,384.0,1200,none,A7,1016.8,12000.0,20.188751,-155.720803,8,186,0.046,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5427590,0.0,-11.0,
311,1669931279.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2375,2600.0,100.7,294.02,704.0,1200,none,A7,1016.8,12000.0,20.190765,-155.736351,8,186,0.234,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5427806,0.0,-13.2,
312,1669931309.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2675,2925.0,106.0,287.58,512.0,1200,none,A7,1016.8,12000.0,20.19599,-155.750527,8,186,0.164,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5428024,0.2,-13.2,
313,1669931339.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2900,3150.0,111.6,282.42,320.0,1200,none,A7,1016.8,12000.0,20.199783,-155.766024,8,186,0.055,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5428230,0.1,-10.5,
314,1669931369.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,3250,3525.0,100.6,263.72,832.0,1200,none,A7,1016.8,12000.0,20.200599,-155.781089,8,186,0.646,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5428414,0.5,-3.6,
315,1669931399.493,a02b45,adsb_icao,N11QN   ,N11QN,EC30,3600,3875.0,104.1,258.37,448.0,1200,none,A7,1016.8,12000.0,20.198271,-155.79612,8,186,0.091,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5428523,0.1,-5.6,
316,1669931429.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,4000,4300.0,96.9,222.91,768.0,1200,none,A7,1016.8,12000.0,20.192871,-155.809577,8,186,0.0,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5428707,0.0,-8.9,
317,1669931459.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,4275,4575.0,99.0,203.2,512.0,1200,none,A7,1016.8,12000.0,20.181061,-155.816492,8,186,0.301,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5428944,0.1,-14.9,
318,1669931489.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,4400,4725.0,83.2,205.64,-192.0,1200,none,A7,1016.8,12000.0,20.169874,-155.822188,8,186,0.041,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5429171,0.0,-13.7,
319,1669931519.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,4100,4400.0,101.1,204.54,-896.0,1200,none,A7,1016.8,12000.0,20.157898,-155.82792,8,186,0.28200000000000003,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5429384,0.30000000000000004,-11.0,
320,1669931549.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,3600,3875.0,107.8,205.85,-1280.0,1200,none,A7,1016.8,12000.0,20.144783,-155.834672,8,186,0.513,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5429591,0.2,-12.3,
321,1669931579.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,3100,3350.0,109.3,203.75,-896.0,1200,none,A7,1016.8,12000.0,20.13105,-155.841464,8,186,0.32,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5429783,0.30000000000000004,-10.8,
322,1669931609.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2800,3025.0,111.8,207.71,-448.0,1200,none,A7,1016.8,12000.0,20.116882,-155.848372,8,186,0.34,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5429972,0.30000000000000004,-11.5,
323,1669931639.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2575,2775.0,112.4,215.95,-704.0,1200,none,A7,1016.8,12000.0,20.104019,-155.856857,8,186,0.468,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5430162,0.0,-6.7,
324,1669931669.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2500,2725.0,113.2,222.85,-64.0,1200,none,A7,1016.8,12000.0,20.091946,-155.867432,8,186,0.317,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5430351,0.30000000000000004,-8.6,
325,1669931699.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2300,2500.0,119.3,184.33,-320.0,1200,none,A7,1016.8,12000.0,20.077652,-155.874269,8,186,0.228,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5430537,0.2,-11.7,
326,1669931729.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2125,2300.0,113.5,160.45,-512.0,1200,none,A7,1016.8,12000.0,20.061722,-155.871964,8,186,0.6980000000000001,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5430725,0.2,-8.5,
327,1669931759.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2000,2175.0,111.7,160.1,-64.0,1200,none,A7,1016.8,12000.0,20.046936,-155.86598,8,186,0.266,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5430919,0.30000000000000004,-6.6,
328,1669931789.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2000,2175.0,107.9,169.32,-64.0,1200,none,A7,1016.8,12000.0,20.032312,-155.86094,8,186,0.074,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5431106,0.1,-5.1,
329,1669931819.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1975,2150.0,108.7,192.76,-64.0,1200,none,A7,1016.8,12000.0,20.01741,-155.861566,8,186,0.031,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5431273,0.0,-3.2,
330,1669931849.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1900,2075.0,113.2,207.92,-128.0,1200,none,A7,1016.8,12000.0,20.002845,-155.866782,8,186,0.433,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5431443,0.4,-2.7,
331,1669931879.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1950,2125.0,108.4,217.5,256.0,1200,none,A7,1016.8,12000.0,19.990415,-155.875821,8,186,0.548,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5431626,0.0,-2.3,
332,1669931909.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2125,2325.0,104.6,215.67,320.0,1200,none,A7,1016.8,12000.0,19.978638,-155.885206,8,186,0.5640000000000001,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5431798,0.6000000000000001,-3.8,
333,1669931939.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2075,2250.0,112.9,214.53,-128.0,1200,none,A7,1016.8,12000.0,19.966048999999998,-155.894574,8,186,0.379,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5431970,0.4,-2.8,
334,1669931969.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2050,2225.0,110.2,216.14,-256.0,1200,none,A7,1016.8,12000.0,19.95314,-155.90404,8,186,0.019,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5432155,0.0,-2.3,
335,1669931999.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1875,2050.0,102.3,213.85,-256.0,1200,none,A7,1016.8,12000.0,19.941696,-155.913358,8,186,0.313,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5432343,0.30000000000000004,-7.9,
336,1669932029.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1750,1925.0,97.9,191.2,-576.0,1200,none,A7,1016.8,12000.0,19.929013,-155.919367,8,186,0.464,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5432529,0.5,-4.4,
337,1669932059.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1650,1825.0,81.4,42.51,0.0,1200,none,A7,1016.8,12000.0,19.922241,-155.913407,8,186,0.505,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5432712,0.5,-2.4,
338,1669932089.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1875,2075.0,72.3,14.42,576.0,1200,none,A7,1016.8,12000.0,19.933411,-155.9112,8,186,0.156,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5432891,0.2,-5.5,
339,1669932119.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1925,2100.0,91.4,193.28,-256.0,1200,none,A7,1016.8,12000.0,19.928787,-155.907522,8,186,0.061,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5433076,0.1,-2.5,
340,1669932149.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1800,1975.0,104.0,162.09,-64.0,1200,none,A7,1016.8,12000.0,19.915558,-155.909484,8,186,0.297,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5433266,0.30000000000000004,-6.8,
341,1669932179.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1800,1975.0,97.6,135.83,-192.0,1200,none,A7,1016.8,12000.0,19.90416,-155.901146,8,186,0.593,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5433443,0.6000000000000001,-4.9,
342,1669932209.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1525,1675.0,100.7,96.84,-576.0,1200,none,A7,1016.8,12000.0,19.898483,-155.887903,8,186,0.005,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5433624,0.0,-4.9,
343,1669932239.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1450,1625.0,102.8,79.35,192.0,1200,none,A7,1016.8,12000.0,19.898895,-155.872601,8,186,0.082,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5433806,0.1,-3.6,
344,1669932269.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1100,1250.0,97.2,49.59,-640.0,1200,none,A7,1016.8,12000.0,19.904892,-155.860094,8,186,0.20800000000000002,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5433988,0.2,-2.7,
345,1669932299.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,750,900.0,77.9,29.2,-768.0,1200,none,A7,1016.8,12000.0,19.912949,-155.850825,8,186,1.855,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5434154,0.5,-1.7000000000000002,
346,1669932329.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,325,450.0,52.3,296.08,-768.0,1200,none,A7,1016.8,12000.0,19.919284,-155.855946,8,186,0.34400000000000003,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5434312,0.30000000000000004,-8.9,
347,1669932359.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,125,225.0,18.1,263.66,-320.0,1200,none,A7,1016.8,12000.0,19.920135,-155.860928,8,186,0.314,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5434497,0.30000000000000004,-16.1,
348,1669932389.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,200.0,5.8,231.34,128.0,1200,none,A7,1016.8,12000.0,19.920181,-155.861443,8,186,1.256,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5434608,1.3,-20.6,53.44
349,1669932419.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,200.0,0.1,21.8,0.0,1200,none,A7,1016.8,12000.0,19.920378,-155.861189,8,186,0.031,2,1.0,9,2,3,perhour,1.0,2,0.0,0.0,[],[],5434660,0.0,-23.2,120.94
350,1669932449.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,200.0,0.0,21.8,0.0,1200,none,A7,,,19.920378,-155.861189,8,186,4.971,2,,9,2,3,perhour,,2,0.0,0.0,[],[],5434681,5.0,-24.0,120.94
351,1669932479.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,,0.0,,,1200,none,A7,,,19.920376,-155.861198,8,186,4.965,2,,9,2,3,perhour,,2,,,[],[],5434696,1.4,-22.2,120.94
352,1669932509.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,,0.0,,,1200,none,A7,,,19.920378,-155.861202,8,186,0.198,2,,9,2,3,perhour,,2,,,[],[],5434719,0.2,-22.8,120.94
353,1669932539.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,,0.0,,,1200,none,A7,,,19.920376,-155.861198,8,186,4.866,2,,9,2,3,perhour,,2,,,[],[],5434735,2.0,-23.4,120.94
354,1669932569.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,,0.0,,,1200,none,A7,,,19.920376,-155.861198,8,186,20.332,2,,9,2,3,perhour,,2,,,[],[],5434748,9.9,-22.8,120.94
355,1669932599.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,,0.0,,,1200,none,A7,,,19.920376,-155.861198,8,186,50.332,2,,9,2,3,perhour,,2,,,[],[],5434748,40.0,-22.8,120.94
356,1669936049.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,,,,,1200,none,A7,,,19.920387,-155.861186,8,186,0.629,2,,9,2,3,perhour,,2,,,[],[],5434780,0.2,-24.6,120.94
357,1669936079.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,,,,,1200,none,A7,,,19.920387,-155.861186,8,186,8.937,2,,9,2,3,perhour,,2,,,[],[],5434817,0.7000000000000001,-26.2,120.94
358,1669936109.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,,0.0,,,1200,none,A7,,,19.920378,-155.861189,8,186,4.086,2,,9,2,3,perhour,,2,,,[],[],5434830,4.1,-26.0,120.94
359,1669936139.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,,0.0,,,1200,none,A7,,,19.920378,-155.861189,8,186,4.124,2,,9,2,3,perhour,,2,,,[],[],5434846,4.1,-24.7,120.94
360,1669936169.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,,0.0,,,1200,none,A7,,,19.920378,-155.861189,8,186,3.3810000000000002,2,,9,2,3,perhour,,2,,,[],[],5434862,3.4,-25.1,120.94
361,1669936199.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,,0.0,,,1200,none,A7,,,19.920376,-155.861186,8,186,23.987,2,,9,2,3,perhour,,2,,,[],[],5434869,3.9,-25.7,120.94
362,1669936229.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,ground,,4.8,,,1200,none,A7,,,19.920296,-155.861112,8,186,1.52,2,,9,2,3,perhour,,2,,,[],[],5434886,0.8,-22.2,233.44
363,1669936259.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,425,525.0,68.9,203.96,1152.0,1200,none,A7,1016.8,12000.0,19.916071,-155.866083,8,186,0.156,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5435033,0.2,-6.0,239.06
364,1669936289.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1000,1125.0,82.1,133.03,896.0,1200,none,A7,1016.8,12000.0,19.906994,-155.86099,8,186,0.07100000000000001,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5435231,0.1,-2.5,239.06
365,1669936319.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1425,1575.0,93.7,129.81,832.0,1200,none,A7,1016.8,12000.0,19.899307,-155.851266,8,186,0.375,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5435420,0.4,-3.8,
366,1669936349.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,1775,1925.0,97.5,128.75,448.0,1200,none,A7,1016.8,12000.0,19.891026,-155.840016,8,186,0.545,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5435612,0.2,-2.7,
367,1669936379.493,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2175,2350.0,101.4,126.98,1024.0,1200,none,A7,1016.8,12000.0,19.882507,-155.82833,8,186,0.19,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5435803,0.2,-2.9,
368,1669936409.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2550,2750.0,93.8,125.89,640.0,1200,none,A7,1016.8,12000.0,19.874541999999998,-155.816983,8,186,0.14100000000000001,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5436002,0.1,-2.7,
369,1669936439.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,2900,3125.0,92.4,123.52,640.0,1200,none,A7,1016.8,12000.0,19.867285,-155.805858,8,186,0.115,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5436198,0.1,-2.7,
370,1669936469.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,3225,3450.0,94.7,121.17,768.0,1200,none,A7,1016.8,12000.0,19.860395,-155.794073,8,186,0.35000000000000003,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5436396,0.30000000000000004,-2.4,
371,1669936499.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,3500,3750.0,94.0,119.29,704.0,1200,none,A7,1016.8,12000.0,19.853459,-155.782088,8,186,0.149,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5436592,0.1,-2.9,
372,1669936529.493,a02b45,adsb_icao,N11QN   ,N11QN,EC30,3775,4050.0,99.9,119.39,448.0,1200,none,A7,1016.8,12000.0,19.846755,-155.769953,8,186,0.065,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5436786,0.1,-3.9,
373,1669936559.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,4225,4525.0,95.5,120.86,1024.0,1200,none,A7,1016.8,12000.0,19.839798,-155.757343,8,186,0.23900000000000002,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5436979,0.2,-3.4,
374,1669936589.493,a02b45,adsb_icao,N11QN   ,N11QN,EC30,4625,4925.0,99.7,115.54,640.0,1200,none,A7,1016.8,12000.0,19.833298,-155.744983,8,186,0.047,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5437178,0.0,-7.5,
375,1669936619.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,5075,5400.0,91.2,102.67,704.0,1200,none,A7,1016.8,12000.0,19.829019,-155.7319,8,186,0.387,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5437359,0.4,-3.4,
376,1669936649.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,5350,5700.0,90.5,106.03,320.0,1200,none,A7,1016.8,12000.0,19.826319,-155.718966,8,186,0.08700000000000001,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5437556,0.1,-4.4,
377,1669936679.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,5550,5900.0,95.8,114.69,448.0,1200,none,A7,1016.8,12000.0,19.82185,-155.706232,8,186,0.437,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5437751,0.4,-4.9,
378,1669936709.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,5850,6225.0,82.9,171.67,960.0,1200,none,A7,1016.8,12000.0,19.813144,-155.697193,8,186,0.214,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5437945,0.2,-5.4,
379,1669936739.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,5925,6300.0,85.1,72.2,0.0,1200,none,A7,1016.8,12000.0,19.806069,-155.690052,8,186,0.074,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5438131,0.1,-10.0,
380,1669936769.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,6325,6725.0,72.1,73.07,896.0,1200,none,A7,1016.8,12000.0,19.81105,-155.680193,8,186,0.442,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5438302,0.4,-3.3,
381,1669936799.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,6675,7100.0,72.7,82.09,576.0,1200,none,A7,1016.8,12000.0,19.81375,-155.669977,8,186,0.461,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5438487,0.5,-4.8,
382,1669936829.494,a02b45,adsb_icao,N11QN   ,N11QN,EC30,6875,7300.0,85.7,124.06,384.0,1200,none,A7,1016.8,12000.0,19.811691,-155.658809,8,186,0.394,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5438665,0.4,-13.4,
383,1669936859.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,7150,7575.0,88.0,143.78,448.0,1200,none,A7,1016.8,12000.0,19.802531,-155.650502,8,186,0.371,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5438846,0.4,-6.2,
384,1669936889.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,7450,7900.0,81.3,145.53,896.0,1200,none,A7,1016.8,12000.0,19.793793,-155.64179,8,186,0.398,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5439025,0.4,-8.4,
385,1669936919.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,7875,8350.0,80.8,164.93,832.0,1200,none,A7,1016.8,12000.0,19.783258,-155.637268,8,186,0.088,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5439205,0.1,-13.9,
386,1669936949.492,a02b45,adsb_icao,N11QN   ,N11QN,EC30,8300,8800.0,81.0,118.78,832.0,1200,none,A7,1016.8,12000.0,19.773788,-155.63203,8,186,0.647,2,1.0,9,2,3,perhour,2.0,2,0.0,0.0,[],[],5439391,0.2,-7.9,
