,now,hex,type,r,t,alt_baro,gs,true_heading,squawk,lat,lon,nic,rc,seen_pos,version,nac_p,nac_v,sil,sil_type,sda,alert,spi,mlat,tisb,messages,seen,rssi,flight,emergency,category,track,baro_rate,alt_geom,nav_qnh,nav_altitude_mcp,nav_heading,nic_baro,gva,nav_modes,nav_altitude_fms
88,1669854719.492,a23a02,adsb_icao,N24211,B738,2575,154.0,354.38,0512,38.879964,-77.052063,8,186,0.07200000000000001,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57198933,0.0,-4.4,UAL1598 ,none,A3,298.73,3712.0,2450.0,1014.4,16992.0,7.03,1.0,2.0,,
89,1669854749.492,ad6ff2,adsb_icao,N965NN,B738,7000,222.0,,2162,38.967389,-77.152344,8,186,0.331,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64991544,0.0,-9.5,AAL2695 ,none,A3,307.13,3200.0,6750.0,1014.4,16992.0,333.98,1.0,2.0,,
90,1669854749.492,a23a02,adsb_icao,N24211,B738,4250,176.5,,0512,38.897141,-77.070943,8,186,0.148,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57199217,0.0,-4.0,UAL1598 ,none,A3,318.91,4480.0,4075.0,1014.4,16992.0,334.69,1.0,2.0,,
91,1669854779.492,ad6ff2,adsb_icao,N965NN,B738,8375,230.8,,2162,38.974837,-77.19165,8,186,0.211,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64991824,0.0,-11.8,AAL2695 ,none,A3,278.97,2496.0,8125.0,1014.4,16992.0,288.98,1.0,2.0,,
92,1669854779.492,a23a02,adsb_icao,N24211,B738,5475,216.7,,0512,38.912829,-77.098267,8,186,0.291,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57199503,0.1,-4.2,UAL1598 ,none,A3,305.23,1792.0,5300.0,1014.4,16992.0,317.81,1.0,2.0,,
93,1669854809.492,ad6ff2,adsb_icao,N965NN,B738,9750,241.4,,2162,38.980609,-77.232788,8,186,0.41500000000000004,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64992085,0.1,-12.9,AAL2695 ,none,A3,280.98,3328.0,9450.0,1014.4,16992.0,288.98,1.0,2.0,,
94,1669854809.492,a23a02,adsb_icao,N24211,B738,7250,236.0,,0512,38.937456,-77.123474,8,186,0.222,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57199793,0.0,-8.1,UAL1598 ,none,A3,328.87,4096.0,7025.0,1014.4,16992.0,317.81,1.0,2.0,,
95,1669854839.492,ad6ff2,adsb_icao,N965NN,B738,11050,261.8,,2162,38.987686,-77.276041,8,186,0.327,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64992364,0.2,-3.6,AAL2695 ,none,A3,282.13,960.0,10750.0,1014.4,16992.0,288.98,1.0,2.0,,
96,1669854839.492,a23a02,adsb_icao,N24211,B738,8925,249.9,,0512,38.964569,-77.149041,8,186,0.244,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57200071,0.0,-5.6,UAL1598 ,none,A3,304.9,3392.0,8675.0,1014.4,16992.0,310.78,1.0,2.0,,
97,1669854869.492,ad6ff2,adsb_icao,N965NN,B738,11825,293.1,,2162,38.992992,-77.326233,8,186,0.264,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64992648,0.1,-6.8,AAL2695 ,none,A3,271.17,2944.0,11500.0,1014.4,16992.0,279.14,1.0,2.0,,
98,1669854869.492,a23a02,adsb_icao,N24211,B738,10825,245.7,,0512,38.97377,-77.190897,8,186,0.092,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57200354,0.0,-7.8,UAL1598 ,none,A3,281.26,2688.0,10550.0,1014.4,16992.0,284.77,1.0,2.0,,
99,1669854899.492,ad6ff2,adsb_icao,N965NN,B738,13375,302.6,,2162,38.989655,-77.379097,8,186,0.20600000000000002,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64992922,0.2,-6.2,AAL2695 ,none,A3,264.12,3328.0,13100.0,1014.4,16992.0,272.11,1.0,2.0,,
100,1669854899.492,a23a02,adsb_icao,N24211,B738,11500,293.2,,0512,38.981215,-77.237549,8,186,0.337,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57200646,0.2,-10.7,UAL1598 ,none,A3,281.81,2304.0,11225.0,1014.4,16992.0,284.77,1.0,2.0,,
101,1669854929.493,ad6ff2,adsb_icao,N965NN,B738,14975,308.0,,2162,38.985172,-77.433838,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64993207,0.0,-7.5,AAL2695 ,none,A3,263.47,3328.0,14675.0,1014.4,16992.0,272.11,1.0,2.0,,
102,1669854929.493,a23a02,adsb_icao,N24211,B738,13175,303.8,,0512,38.9897,-77.29049,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57200917,0.0,-8.2,UAL1598 ,none,A3,281.2,3328.0,12925.0,1014.4,16992.0,286.17,1.0,2.0,,
103,1669854959.492,ad6ff2,adsb_icao,N965NN,B738,16600,312.1,,2162,38.980237,-77.487793,8,186,0.316,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64993483,0.1,-8.7,AAL2695 ,none,A3,263.38,2368.0,16325.0,1014.4,16992.0,272.11,1.0,2.0,,
104,1669854959.492,a23a02,adsb_icao,N24211,B738,14925,305.9,,0512,38.991898,-77.343511,8,186,0.41400000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57201194,0.1,-8.6,UAL1598 ,none,A3,265.5,3584.0,14675.0,1014.4,16992.0,272.81,1.0,2.0,,
105,1669854989.492,ad6ff2,adsb_icao,N965NN,B738,17200,311.1,,2162,38.975209,-77.543091,8,186,0.249,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64993763,0.2,-7.0,AAL2695 ,none,A3,263.35,2240.0,16950.0,1014.4,27008.0,272.11,1.0,2.0,,
106,1669854989.492,a23a02,adsb_icao,N24211,B738,16475,310.7,,0512,38.987457,-77.398503,8,186,0.343,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57201480,0.0,-7.9,UAL1598 ,none,A3,264.09,2432.0,16250.0,1014.4,16992.0,272.81,1.0,2.0,,
107,1669855019.492,ad6ff2,adsb_icao,N965NN,B738,18975,303.8,,2162,38.970415,-77.59729,8,186,0.268,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64994050,0.0,-13.0,AAL2695 ,none,A3,263.76,4032.0,18700.0,1013.6,27008.0,272.11,1.0,2.0,,
108,1669855019.492,a23a02,adsb_icao,N24211,B738,16975,307.9,,0512,38.982844,-77.453796,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57201764,0.0,-7.8,UAL1598 ,none,A3,263.66,64.0,16750.0,1014.4,16992.0,272.81,1.0,2.0,,
109,1669855049.492,ad6ff2,adsb_icao,N965NN,B738,20900,296.8,,2162,38.965759,-77.650651,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64994326,0.0,-7.5,AAL2695 ,none,A3,263.62,3648.0,20675.0,1013.6,27008.0,272.11,1.0,2.0,,
110,1669855049.492,a23a02,adsb_icao,N24211,B738,16950,307.0,,0512,38.978165,-77.507351,8,186,0.353,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57202041,0.30000000000000004,-5.6,UAL1598 ,none,A3,263.45,64.0,16725.0,1014.4,16992.0,272.81,1.0,2.0,,
111,1669855079.492,ad6ff2,adsb_icao,N965NN,B738,22275,304.8,,2162,38.961273,-77.703134,8,186,0.316,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64994601,0.0,-6.9,AAL2695 ,none,A3,263.78,2496.0,22125.0,1013.6,27008.0,272.11,1.0,2.0,,
112,1669855079.492,a23a02,adsb_icao,N24211,B738,16975,307.9,,0512,38.973404,-77.562044,8,186,0.116,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57202306,0.0,-10.1,UAL1598 ,none,A3,263.66,192.0,16750.0,1014.4,27008.0,272.81,1.0,2.0,,
113,1669855109.492,ad6ff2,adsb_icao,N965NN,B738,23425,316.8,,2162,38.956682,-77.758789,8,186,0.153,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64994888,0.1,-9.8,AAL2695 ,none,A3,263.84,2304.0,23275.0,1013.6,27008.0,272.11,1.0,2.0,,
114,1669855109.492,a23a02,adsb_icao,N24211,B738,18425,290.7,,0512,38.968872,-77.615363,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57202570,0.0,-9.4,UAL1598 ,none,A3,263.88,5696.0,18175.0,1013.6,27008.0,272.81,1.0,2.0,,
115,1669855139.492,ad6ff2,adsb_icao,N965NN,B738,24575,322.9,,2162,38.95184,-77.81488,8,186,0.361,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64995164,0.0,-7.9,AAL2695 ,none,A3,263.78,2240.0,24450.0,1013.6,27008.0,272.11,1.0,2.0,,
116,1669855139.492,a23a02,adsb_icao,N24211,B738,20375,286.7,,0512,38.964642,-77.665588,8,186,0.145,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57202850,0.0,-4.6,UAL1598 ,none,A3,263.79,3328.0,20150.0,1013.6,27008.0,272.81,1.0,2.0,,
117,1669855169.492,ad6ff2,adsb_icao,N965NN,B738,25750,330.3,,2162,38.949419,-77.873047,8,186,0.18,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64995437,0.1,-10.0,AAL2695 ,none,A3,272.43,2304.0,25625.0,1013.6,34016.0,274.22,1.0,2.0,,
118,1669855169.492,a23a02,adsb_icao,N24211,B738,21825,295.7,,0512,38.960266,-77.717106,8,186,0.065,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57203122,0.0,-6.3,UAL1598 ,none,A3,263.79,2432.0,21700.0,1013.6,27008.0,272.81,1.0,2.0,,
119,1669855199.492,ad6ff2,adsb_icao,N965NN,B738,26900,335.3,,2162,38.951431,-77.932235,8,186,0.16,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64995714,0.0,-11.4,AAL2695 ,none,A3,272.22,2304.0,26775.0,1013.6,34016.0,279.14,1.0,2.0,,
120,1669855199.492,a23a02,adsb_icao,N24211,B738,23075,304.9,,0512,38.955704,-77.769775,8,186,0.28600000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57203403,0.1,-9.0,UAL1598 ,none,A3,263.6,2496.0,22925.0,1013.6,27008.0,272.81,1.0,2.0,,
121,1669855229.492,ad6ff2,adsb_icao,N965NN,B738,28000,337.3,,2162,38.9534,-77.9926,8,186,0.015,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64995968,0.0,-10.1,AAL2695 ,none,A3,272.38,1920.0,27925.0,1013.6,34016.0,279.14,1.0,2.0,,
122,1669855229.492,a23a02,adsb_icao,N24211,B738,24350,309.9,,0512,38.951019,-77.824163,8,186,0.23600000000000002,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57203674,0.0,-6.1,UAL1598 ,none,A3,263.7,2560.0,24250.0,1013.6,34016.0,272.81,1.0,2.0,,
123,1669855229.492,ab5f87,adsb_icao,N8318F,B738,ground,0.0,61.88,,38.846558,-77.043358,8,186,2.225,0,8.0,,2.0,perhour,,,,[],[],45062625,2.2,-5.3,,,A3,,,,,,,,,,
124,1669855259.492,ad6ff2,adsb_icao,N965NN,B738,28825,340.3,,2162,38.955368,-78.052129,8,186,0.215,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64996238,0.0,-6.8,AAL2695 ,none,A3,272.36,1536.0,28800.0,1013.6,34016.0,279.14,1.0,2.0,,
125,1669855259.492,a23a02,adsb_icao,N24211,B738,25625,316.3,,0512,38.949692,-77.880289,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57203945,0.0,-7.2,UAL1598 ,none,A3,272.54,2432.0,25525.0,1013.6,34016.0,272.81,1.0,2.0,,
126,1669855259.492,ab5f87,adsb_icao,N8318F,B738,ground,0.0,61.88,,38.846558,-77.043358,8,186,32.225,0,8.0,,2.0,perhour,,,,[],[],45062625,32.2,-5.3,,,A3,,,,,,,,,,
127,1669855289.492,ad6ff2,adsb_icao,N965NN,B738,29550,345.3,,2162,38.957333,-78.113586,8,186,0.036000000000000004,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64996495,0.0,-9.0,AAL2695 ,none,A3,272.49,1984.0,29550.0,1013.6,34016.0,279.14,1.0,2.0,,
128,1669855289.492,a23a02,adsb_icao,N24211,B738,26775,321.3,,0512,38.951514,-77.936523,8,186,0.054,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57204202,0.1,-13.9,UAL1598 ,none,A3,272.5,2368.0,26725.0,1013.6,34016.0,277.73,1.0,2.0,,
129,1669855319.492,ad6ff2,adsb_icao,N965NN,B738,30550,344.3,,2162,38.959351,-78.174113,8,186,0.306,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64996766,0.1,-8.3,AAL2695 ,none,A3,272.5,2240.0,30525.0,1013.6,34016.0,279.14,1.0,2.0,,
130,1669855319.492,a23a02,adsb_icao,N24211,B738,27900,323.3,,0512,38.953469,-77.993774,8,186,0.16,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57204459,0.1,-8.7,UAL1598 ,none,A3,272.48,1920.0,27875.0,1013.6,34016.0,277.73,1.0,2.0,,
131,1669855349.492,ad6ff2,adsb_icao,N965NN,B738,31600,344.2,,2162,38.961802,-78.234619,8,186,0.436,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64997037,0.0,-6.4,AAL2695 ,none,A3,274.83,1984.0,31600.0,1013.6,34016.0,279.14,1.0,2.0,,
132,1669855349.492,a23a02,adsb_icao,N24211,B738,28775,326.3,,0512,38.955414,-78.051473,8,186,0.101,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57204723,0.0,-12.2,UAL1598 ,none,A3,272.46,1536.0,28775.0,1013.6,34016.0,277.73,1.0,2.0,,
133,1669855379.492,ad6ff2,adsb_icao,N965NN,B738,32600,339.2,,2162,38.965851,-78.295978,8,186,0.111,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64997312,0.0,-10.9,AAL2695 ,none,A3,274.9,1984.0,32650.0,1013.6,34016.0,279.14,1.0,2.0,,
134,1669855379.492,a23a02,adsb_icao,N24211,B738,29525,332.3,,0512,38.957291,-78.110166,8,186,0.016,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57205000,0.0,-8.9,UAL1598 ,none,A3,272.24,1408.0,29550.0,1013.6,34016.0,277.73,1.0,2.0,,
135,1669855409.492,ad6ff2,adsb_icao,N965NN,B738,33575,333.1,,2162,38.969788,-78.355567,8,186,0.032,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64997586,0.0,-10.7,AAL2695 ,none,A3,274.65,1984.0,33600.0,1013.6,34016.0,279.14,1.0,2.0,,
136,1669855409.492,a23a02,adsb_icao,N24211,B738,30250,340.2,,0512,38.959195,-78.169678,8,186,0.085,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57205255,0.0,-11.2,UAL1598 ,none,A3,272.19,1408.0,30275.0,1013.6,34016.0,277.73,1.0,2.0,,
137,1669855409.492,ab5f87,adsb_icao,N8318F,B738,ground,0.0,61.88,,38.846574,-77.043411,8,186,7.104,2,9.0,1.0,3.0,perhour,2.0,,,[],[],45062628,7.1,-5.7,,,A3,,,,,,,,,,
138,1669855439.492,ad6ff2,adsb_icao,N965NN,B738,34000,333.0,,2162,38.97345,-78.414559,8,186,0.046,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64997854,0.0,-8.2,AAL2695 ,none,A3,274.48,0.0,34075.0,1013.6,38016.0,279.14,1.0,2.0,,
139,1669855439.492,a23a02,adsb_icao,N24211,B738,31000,347.2,,0512,38.961476,-78.230164,8,186,0.319,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57205532,0.0,-7.3,UAL1598 ,none,A3,274.79,1472.0,31050.0,1013.6,34016.0,277.73,1.0,2.0,,
140,1669855439.492,ab5f87,adsb_icao,N8318F,B738,ground,1.4,59.06,5622,38.8465,-77.043522,8,186,13.103,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45062632,13.1,-4.7,,none,A3,,,,,,,,,,
141,1669855469.492,ad6ff2,adsb_icao,N965NN,B738,34725,330.2,,2162,38.977112,-78.473073,8,186,0.159,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64998115,0.2,-11.3,AAL2695 ,none,A3,274.86,2048.0,34775.0,1013.6,38016.0,279.14,1.0,2.0,,
142,1669855469.492,a23a02,adsb_icao,N24211,B738,32000,343.3,,0512,38.965527,-78.291199,8,186,0.387,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57205795,0.30000000000000004,-7.8,UAL1598 ,none,A3,275.01,2112.0,32050.0,1013.6,34016.0,279.14,1.0,2.0,,
143,1669855469.492,ab5f87,adsb_icao,N8318F,B738,ground,1.9,70.31,5622,38.846363,-77.043775,8,186,14.669,2,,,,perhour,,0.0,0.0,[],[],45062635,14.7,-4.6,,none,A3,,,,,,,,,,
144,1669855499.492,ad6ff2,adsb_icao,N965NN,B738,35575,327.0,,2162,38.980889,-78.531677,8,186,0.123,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64998379,0.1,-10.3,AAL2695 ,none,A3,274.56,1664.0,35675.0,1013.6,38016.0,279.14,1.0,2.0,,
145,1669855499.492,a23a02,adsb_icao,N24211,B738,33050,336.2,,0512,38.969623,-78.352295,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57206072,0.0,-6.4,UAL1598 ,none,A3,274.78,1856.0,33125.0,1013.6,34016.0,279.14,1.0,2.0,,
146,1669855499.492,ab5f87,adsb_icao,N8318F,B738,ground,1.9,70.31,,38.846363,-77.043775,8,186,44.669,2,,,,perhour,,0.0,0.0,[],[],45062635,44.7,-4.6,,,A3,,,,,,,,,,
147,1669855529.492,ad6ff2,adsb_icao,N965NN,B738,36300,328.0,,2162,38.984528,-78.589982,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64998654,0.0,-9.6,AAL2695 ,none,A3,274.55,1152.0,36400.0,1013.6,38016.0,279.14,1.0,2.0,,
148,1669855529.492,a23a02,adsb_icao,N24211,B738,33925,334.1,,0512,38.973358,-78.411036,8,186,0.184,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57206345,0.0,-5.1,UAL1598 ,none,A3,274.64,1088.0,34000.0,1013.6,34016.0,279.14,1.0,2.0,,
149,1669855559.492,ad6ff2,adsb_icao,N965NN,B738,36800,334.1,,2162,38.988144,-78.648376,8,186,0.027,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64998917,0.0,-10.1,AAL2695 ,none,A3,274.64,704.0,36925.0,1013.6,38016.0,279.14,1.0,2.0,,
150,1669855559.492,a23a02,adsb_icao,N24211,B738,34000,345.1,,0512,38.977025,-78.471497,8,186,0.126,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57206594,0.0,-10.2,UAL1598 ,none,A3,274.49,-64.0,34100.0,1013.6,34016.0,279.14,1.0,2.0,,
151,1669855589.492,ad6ff2,adsb_icao,N965NN,B738,37125,340.0,,2162,38.991829,-78.70813,8,186,0.046,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64999168,0.0,-11.4,AAL2695 ,none,A3,274.39,704.0,37250.0,1013.6,38016.0,279.14,1.0,2.0,,
152,1669855589.492,a23a02,adsb_icao,N24211,B738,34000,345.1,,0512,38.980957,-78.532244,8,186,0.294,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57206844,0.0,-9.9,UAL1598 ,none,A3,274.65,0.0,34100.0,1013.6,34016.0,279.14,1.0,2.0,,
153,1669855619.492,ad6ff2,adsb_icao,N965NN,B738,37525,345.1,,2162,38.99556,-78.768987,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64999424,0.0,-11.0,AAL2695 ,none,A3,274.49,768.0,37675.0,1013.6,38016.0,279.84,1.0,2.0,,
154,1669855619.492,a23a02,adsb_icao,N24211,B738,34000,346.1,,0512,38.984802,-78.594161,8,186,0.024,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57207112,0.0,-12.1,UAL1598 ,none,A3,274.47,0.0,34100.0,1013.6,34016.0,279.14,1.0,2.0,,
155,1669855649.492,ad6ff2,adsb_icao,N965NN,B738,37975,350.0,,2162,38.999323,-78.830078,8,186,0.28700000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64999677,0.1,-8.9,AAL2695 ,none,A3,274.42,640.0,38125.0,1013.6,38016.0,279.84,1.0,2.0,,
156,1669855649.492,a23a02,adsb_icao,N24211,B738,34000,347.2,,0512,38.988693,-78.655422,8,186,0.124,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57207363,0.0,-10.4,UAL1598 ,none,A3,274.79,0.0,34075.0,1013.6,34016.0,279.14,1.0,2.0,,
157,1669855679.492,ad6ff2,adsb_icao,N965NN,B738,38000,355.1,,2162,39.003141,-78.893188,8,186,0.042,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],64999944,0.0,-10.0,AAL2695 ,none,A3,274.52,0.0,38125.0,1013.6,38016.0,279.84,1.0,2.0,,
158,1669855679.492,a23a02,adsb_icao,N24211,B738,34000,344.0,,0512,38.992493,-78.71626499999999,8,186,0.34900000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57207633,0.1,-8.6,UAL1598 ,none,A3,274.33,64.0,34100.0,1013.6,34016.0,279.14,1.0,2.0,,
159,1669855679.492,ab5f87,adsb_icao,N8318F,B738,ground,5.8,120.94,,38.846341,-77.04425,8,186,5.926,2,,,,perhour,,,,[],[],45062636,5.9,-4.3,,,A3,,,,,,,,,,
160,1669855709.492,ad6ff2,adsb_icao,N965NN,B738,38000,355.4,,2162,39.007095,-78.956412,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65000210,0.0,-15.2,AAL2695 ,none,A3,275.17,64.0,38125.0,1013.6,38016.0,281.25,1.0,2.0,,
161,1669855709.492,a23a02,adsb_icao,N24211,B738,34000,344.0,,0512,38.996109,-78.777884,8,186,0.046,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57207887,0.0,-12.3,UAL1598 ,none,A3,274.33,0.0,34100.0,1013.6,34016.0,279.14,1.0,2.0,,
162,1669855709.492,ab5f87,adsb_icao,N8318F,B738,ground,10.8,78.75,,38.845759,-77.042419,8,186,0.495,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45062644,0.5,-7.7,,,A3,,,,,,,,,,
163,1669855739.492,ad6ff2,adsb_icao,N965NN,B738,38000,356.5,,2162,39.011719,-79.018986,8,186,0.184,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65000465,0.0,-14.4,AAL2695 ,none,A3,275.31,0.0,38150.0,1013.6,38016.0,281.25,1.0,2.0,,
164,1669855739.492,a23a02,adsb_icao,N24211,B738,34000,346.1,,0512,38.999771,-78.839264,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57208149,0.0,-7.1,UAL1598 ,none,A3,274.47,-64.0,34075.0,1013.6,34016.0,279.14,1.0,2.0,,
165,1669855739.492,ab5f87,adsb_icao,N8318F,B738,ground,11.8,171.56,5622,38.844886,-77.041489,8,186,0.367,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45062670,0.4,-6.3,,none,A3,,,,,,,,,,
166,1669855769.492,ad6ff2,adsb_icao,N965NN,B738,38000,353.5,,2162,39.015384,-79.081726,8,186,0.14400000000000002,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65000717,0.1,-15.2,AAL2695 ,none,A3,272.92,0.0,38125.0,1013.6,38016.0,281.25,1.0,2.0,,
167,1669855769.492,a23a02,adsb_icao,N24211,B738,34000,346.1,,0512,39.003513,-78.900269,8,186,0.14400000000000002,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57208412,0.0,-13.6,UAL1598 ,none,A3,274.47,0.0,34050.0,1013.6,34016.0,279.14,1.0,2.0,,
168,1669855769.492,ab5f87,adsb_icao,N8318F,B738,ground,9.8,87.19,5622,38.843816,-77.040588,8,186,0.34400000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45062702,0.30000000000000004,-14.2,SWA2876 ,none,A3,,,,,,,,,,
169,1669855799.492,ad6ff2,adsb_icao,N965NN,B738,38000,349.6,,2162,39.017898,-79.143738,8,186,0.388,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65000992,0.0,-12.9,AAL2695 ,none,A3,273.28,64.0,38125.0,1013.6,38016.0,281.25,1.0,2.0,,
170,1669855799.492,a23a02,adsb_icao,N24211,B738,34000,345.0,,0512,39.007233,-78.961547,8,186,0.154,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57208656,0.0,-9.3,UAL1598 ,none,A3,274.32,64.0,34050.0,1013.6,34016.0,279.14,1.0,2.0,,
171,1669855799.492,ab5f87,adsb_icao,N8318F,B738,ground,9.8,98.44,5622,38.843857,-77.038909,8,186,4.855,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45062740,1.2,-7.6,SWA2876 ,none,A3,,,,,,,,,,
172,1669855829.492,ad6ff2,adsb_icao,N965NN,B738,38000,348.2,,2162,39.021529,-79.206543,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65001274,0.0,-17.4,AAL2695 ,none,A3,274.78,64.0,38150.0,1013.6,38016.0,281.25,1.0,2.0,,
173,1669855829.492,a23a02,adsb_icao,N24211,B738,34000,344.0,,0512,39.010775,-79.022217,8,186,0.34700000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57208902,0.0,-15.2,UAL1598 ,none,A3,274.33,0.0,34050.0,1013.6,34016.0,279.14,1.0,2.0,,
174,1669855829.492,ab5f87,adsb_icao,N8318F,B738,ground,6.8,151.88,5622,38.843033,-77.038372,8,186,12.876,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45062766,1.2,-5.9,SWA2876 ,none,A3,,,,,,,,,,
175,1669855859.492,ad6ff2,adsb_icao,N965NN,B738,38000,352.2,,2162,39.025543,-79.268626,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65001540,0.0,-13.9,AAL2695 ,none,A3,274.72,-128.0,38175.0,1013.6,38016.0,281.25,1.0,2.0,,
176,1669855859.492,a23a02,adsb_icao,N24211,B738,34000,340.9,,0512,39.014328,-79.083053,8,186,0.28400000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57209160,0.0,-11.9,UAL1598 ,none,A3,274.21,-64.0,34050.0,1013.6,34016.0,279.14,1.0,2.0,,
177,1669855859.492,ab5f87,adsb_icao,N8318F,B738,ground,9.2,98.44,5622,38.841965,-77.037323,8,186,1.009,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45062799,1.0,-8.1,SWA2876 ,none,A3,,,,,,,,,,
