iri,source,version,citation,classification,name,description,aliases,superclassIris,defaultIfc,defaultSymbolIdCode
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/Facility",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Facility (DICO)","Although the defense intelligence definition for facility allows for a facility to be the bearer of potentially any function from air defense to blood pumping, its relevance pertains to all those functions for which a category code has been designated or a joint function has been codified.  These are collected under the class ""Defense Function"".  It will be a drop down of choices in implementations. It will be a drop-down choice the analyst must select",,"http://purl.obolibrary.org/obo/BFO_0000040",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FighterCapability",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Fighter Capability",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FiresCapability",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FighterFunction",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Fighter Function",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FiresFunction",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FighterRole",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Fighter Role",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FiresRole",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FiresCapability",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Fires Capability",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedCapability",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FiresFunction",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Fires Function",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedFunction",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FiresRole",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Fires Role",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedRole",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FixedStructure",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Fixed Structure",,,"http://www.ontologyrepository.com/CommonCoreOntologies/Artifact",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FixedStructureAggregate",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Group of Fixed Structures",,,"http://purl.obolibrary.org/obo/BFO_0000027",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FunctionalDamageAssessment",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Functional Damage Assessment","Annex term- recommend move to targeting module once completed",,"http://www.ontologyrepository.com/CommonCoreOntologies/OrdinalMeasurementInformationContentEntity",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/GeographicObject",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Geographic Object","Annex term- recommend move to appropriate CCO module",,"http://purl.obolibrary.org/obo/BFO_0000030",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/GraphicSymbol",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Graphic Symbol",,,"http://www.ontologyrepository.com/CommonCoreOntologies/RepresentationalInformationContentEntity",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/HeadquartersCapability",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Headquarters Capability",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/CommandCapability",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/HeadquartersFunction",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Headquarters Function",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/CommandFunction",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/HeadquartersRole",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Headquarters Role",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/CommandRole",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/HomelandDefenseExercise",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Homeland Defense Exercise",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryExercise",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/HomelandDefenseOperation",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Homeland Defense Operation",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryOperation",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/HumanitarianExercise",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Humanitarian Exercise",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryExercise",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/HumanitarianOperation",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Humanitarian Operation",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryOperation",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/InfantryCapability",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Infantry Capability",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FiresCapability",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/InfantryFunction",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Infantry Function",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FiresFunction",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/InfantryRole",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Infantry Role",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FiresRole",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/InformationCapability",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Information Capability",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedCapability",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/InformationExercise",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Information Exercise",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryExercise",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/InformationFunction",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Information Function",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedFunction",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/InformationOperation",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Information Operation",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryOperation",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/InformationRole",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Information Role",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedRole",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/InfrastructureItem",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Infrastructure Item",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FixedStructure",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/Installation",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,Installation,,,"http://www.ontologyrepository.com/CommonCoreOntologies/GeospatialLocation",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/IntelligenceCapability",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Intelligence Capability",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedCapability",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/IntelligenceExercise",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Intelligence Exercise",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryExercise",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/IntelligenceFunction",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Intelligence Function",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedFunction",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/IntelligenceFunctionalCode",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Intelligence Functional Code",,,"http://www.ontologyrepository.com/CommonCoreOntologies/CodeIdentifier",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/IntelligenceIssue",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Intelligence Issue Descriptor",,,"http://www.ontologyrepository.com/CommonCoreOntologies/DescriptiveInformationContentEntity",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/IntelligenceOperation",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Intelligence Operation",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryOperation",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/IntelligenceRole",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Intelligence Role",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedRole",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/LandTransportationInfrastructureItem",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Land Transportation Infrastructure Item",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/TransportationInfrastructureItem",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/ManeuverCapability",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Maneuver Capability",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedCapability",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/ManeuverFunction",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Maneuver Function",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedFunction",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/ManeuverRole",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Maneuver Role",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedRole",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/ManufacturingInfrastructureItem",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Manufacturing Infrastructure Item",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/InfrastructureItem",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MaritimeTransportationInfrastructureItem",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Maritime Transportation Infrastructure Item",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/TransportationInfrastructureItem",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryEngagementExercise",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Military Engagement Exercise",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryExercise",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryEngagementOperation",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Military Engagement Operation",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryOperation",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryExercise",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Military Exercise","Military exercises can be used for evaluation, confidence building, and other purposes although they are primarily for training.",,"http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTraining",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryForceVulnerability",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Military Force Vulnerability",,,"http://www.ontologyrepository.com/CommonCoreOntologies/Vulnerability",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryInstallation",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Military Installation",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/Installation",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryManeuver",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Military Maneuver",,,"http://www.ontologyrepository.com/CommonCoreOntologies/ActOfMilitaryForce",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryMemberRole",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,,,,"http://www.ontologyrepository.com/CommonCoreOntologies/OrganizationMemberRole",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryOperation",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Military Operation",,,"http://www.ontologyrepository.com/CommonCoreOntologies/ActOfMilitaryForce",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryOrganization",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Military Organization","DICO deviates from the Common Core Ontology (CCO) in order to account for additional Military Staff and Military Support Organizations that are not included in the CCO.  For example, Korean DSA or the Chinese Central Military Commisssion.,
,
Military Unit is doctrinally defined as Any military element whose structure is prescribed by competent authority.,
DICO made Military Unit quivalent to Armed Force and is distinguished from a Military Staff or Military Support Organization.",,"http://www.ontologyrepository.com/CommonCoreOntologies/Organization",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryStrike",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Military Strike",,,"http://www.ontologyrepository.com/CommonCoreOntologies/ActOfMilitaryForce",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryUnitSymbol",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Military Unit Symbol",,,"http://www.ontologyrepository.com/CommonCoreOntologies/RepresentationalInformationContentEntity",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MovementCapability",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Movement Capability",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedCapability",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MovementFunction",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Movement Function",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedFunction",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MovementRole",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Movement Role",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedRole",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MultiStructureFacility",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Multi-Structure Facility (DICO)",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/Facility",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/NamedMilitaryOperation",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Named Military Operation",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryOperation",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/NationalIntelligencePrioritiesFrameworkCode",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"National Intelligence Priorities Framework Code",,,"http://www.ontologyrepository.com/CommonCoreOntologies/CodeIdentifier",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/NoncombatantEvacuationExercise",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Noncombatant Evacuation Exercise",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryExercise",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/NoncombatantEvacuationOperation",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Noncombatant Evacuation Operation",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryOperation",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/OffshoreStructure",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Offshore Structure","This class term encompasses buildings or any structure that has an interior in which to conduct activities and is located on the surface or below the water. An offshore facility would be such a structure with it's specific functions identified",,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/FixedStructure",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/OperationPlan",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Operation Plan",,,"http://www.ontologyrepository.com/CommonCoreOntologies/DirectiveInformationContentEntity",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/OperationalArea",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Operational Area",,,"http://www.ontologyrepository.com/CommonCoreOntologies/GeospatialLocation",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/OperationalReadinessRate",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Operational Readiness Rate",,,"http://www.ontologyrepository.com/CommonCoreOntologies/RatioMeasurementInformationContentEntity",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/OrganizationalRole",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,,,,"http://purl.obolibrary.org/obo/BFO_0000023",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/PeaceExercise",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Peace Exercise",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryExercise",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/PeaceOperation",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Peace Operation",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/MilitaryOperation",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/PhaseOfOperation",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Phase of Operation",,,"http://purl.obolibrary.org/obo/BFO_0000038",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/PhysicalDamageAssessment",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Physical Damage Assessment","Annex term- recommend move to targeting module once completed",,"http://www.ontologyrepository.com/CommonCoreOntologies/OrdinalMeasurementInformationContentEntity",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/ProtectionCapability",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Protection Capability",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedCapability",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/ProtectionFunction",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Protection Function",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedFunction",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/ProtectionRole",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Protection Role",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/DefenseRelatedRole",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/ReconnaissanceCapability",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Reconnaissance Capability",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/IntelligenceCapability",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/ReconnaissanceFunction",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Reconnaissance Function",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/IntelligenceFunction",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/ReconnaissanceRole",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Reconnaissance Role",,,"http://schema.dia.mil/DefenseIntelligenceCoreOntology/IntelligenceRole",,
"http://schema.dia.mil/DefenseIntelligenceCoreOntology/RemoteOperator",DICO,3.1.0,"DICO ontology version 3.1.0",UNCLASSIFIED,"Remote Operator",,,"http://www.ontologyrepository.com/CommonCoreOntologies/OperatorRole",,
